date,region,value,metric,pop,rate,rollraw,rollrate,roll_change,rank
2021-04-09,East of England,0,cases,6269161,0,159.57142857142858,2.5453394572484034,-43.812877263581484,4
2021-05-21,London,355,cases,9002488,3.9433543260485324,229.14285714285714,2.545328104218048,-18.948964123294598,3
2021-09-19,London,229,covidOccupiedMVBeds,9002488,2.54374124131018,229,2.54374124131018,1.199494949494953,1
2021-04-16,South East,236,cases,9217265,2.5604124433874906,234.28571428571428,2.5418138057841917,17.56272401433692,6
2020-11-22,London,248,covidOccupiedMVBeds,9002488,2.7547940080564395,228.71428571428572,2.540567515494447,20.648078372268273,4
2021-09-08,London,228,covidOccupiedMVBeds,9002488,2.5326332009551136,228.71428571428572,2.540567515494447,6.026490066225165,1
2020-11-05,Midlands,324,newAdmissions,10827512,2.9923771961647327,275,2.5398263239052516,17.52136752136752,3
2021-01-10,North East and Yorkshire,236,covidOccupiedMVBeds,8207113,2.8755544123737544,208.42857142857142,2.5396088908313,22.09205020920501,6
2022-01-01,London,229,covidOccupiedMVBeds,9002488,2.54374124131018,228.57142857142858,2.5389806525865803,11.809923130677861,1
2020-10-25,North West,200,covidOccupiedMVBeds,7367456,2.714641254728905,187,2.5381895731715263,27.2108843537415,1
2021-09-09,London,224,covidOccupiedMVBeds,9002488,2.4882010395348484,228.42857142857142,2.5373937896787133,4.921259842519675,1
2021-04-26,East of England,143,hospitalBeds,6269161,2.28100698004087,159,2.536224544241247,-9.36482084690553,4
2020-12-12,London,246,newAdmissions,9002488,2.732577927346307,228.28571428571428,2.5358069267708467,46.74012855831036,4
2021-09-07,London,229,covidOccupiedMVBeds,9002488,2.54374124131018,228.28571428571428,2.5358069267708467,6.533333333333334,1
2021-09-18,London,228,covidOccupiedMVBeds,9002488,2.5326332009551136,228.28571428571428,2.5358069267708467,0.5031446540880485,1
2020-12-29,Midlands,285,covidOccupiedMVBeds,10827512,2.6321836447745337,274.42857142857144,2.534548762712721,8.961996596710158,3
2021-04-09,London,0,cases,9002488,0,228.14285714285714,2.534220063862982,-41.28676470588235,5
2021-09-10,London,220,covidOccupiedMVBeds,9002488,2.4437688781145837,228.14285714285714,2.5342200638629806,4.31090790333115,1
2021-09-20,London,221,covidOccupiedMVBeds,9002488,2.4548769184696497,228,2.5326332009551136,1.3333333333333335,1
2021-02-15,South West,129,covidOccupiedMVBeds,5659143,2.279497089930401,143.28571428571428,2.531933091030113,-24.130105900151293,7
2021-03-10,Midlands,251,covidOccupiedMVBeds,10827512,2.3181687538189752,274.14285714285717,2.531909982116456,-21.384678410487503,2
2021-02-26,East of England,149,covidOccupiedMVBeds,6269161,2.376713566616011,158.71428571428572,2.531667087737669,-20.358422939068095,6
2021-02-18,North West,148,newAdmissions,7367456,2.00883452849939,186.42857142857142,2.5304334553008725,-19.987737584304114,3
2020-11-19,Midlands,288,covidOccupiedMVBeds,10827512,2.659890841035318,273.85714285714283,2.5292712015201912,18.11460258780036,3
2021-09-06,London,237,covidOccupiedMVBeds,9002488,2.6326055641507105,227.42857142857142,2.5262857493236472,6.773977196512402,1
2021-09-17,London,227,covidOccupiedMVBeds,9002488,2.5215251606000475,227.42857142857142,2.5262857493236472,-0.3130870381966222,1
2020-12-12,East of England,183,newAdmissions,6269161,2.9190508905418127,158.28571428571428,2.5248309029823015,39.72257250945774,5
2020-09-06,London,308,cases,9002488,3.4212764293604168,227.14285714285714,2.523112023507914,NA,4
2021-09-11,London,222,covidOccupiedMVBeds,9002488,2.465984958824716,227.14285714285714,2.523112023507914,2.3824855119124235,1
2021-03-05,North West,158,covidOccupiedMVBeds,7367456,2.144566591235835,185.85714285714286,2.5226773374302183,-25.486827033218777,4
2020-11-29,North West,193,newAdmissions,7367456,2.6196288108133934,185.85714285714286,2.522677337430218,-19.740900678593462,3
2020-12-16,North West,222,newAdmissions,7367456,3.0132517927490845,185.85714285714286,2.522677337430218,-1.8853695324283475,6
2020-09-23,East of England,238,cases,6269161,3.796361267480609,158.14285714285714,2.522552174730513,19.8051948051948,5
2020-12-01,North East and Yorkshire,185,covidOccupiedMVBeds,8207113,2.254142230038748,207,2.522202387124437,-15.46091015169195,4
2020-12-31,South West,140,newAdmissions,5659143,2.4738728107771797,142.71428571428572,2.5218356509861244,38.17427385892116,7
2021-06-04,North West,202,hospitalBeds,7367456,2.7417876672761943,185.57142857142858,2.518799278494891,10.459183673469395,2
2021-04-30,South East,259,cases,9217265,2.8099441645650853,232.14285714285714,2.518565508780068,-11.492374727668844,6
2021-09-15,London,234,covidOccupiedMVBeds,9002488,2.5992814430855113,226.71428571428572,2.5183514347843143,-0.8744534665833853,1
2020-11-30,North West,178,newAdmissions,7367456,2.4160307167087254,185.42857142857142,2.5168602490272276,-14.323432343234325,3
2022-01-03,South West,176,newAdmissions,5659143,3.1100115335484544,142.42857142857142,2.5167869309641304,58.00316957210776,6
2021-09-16,London,222,covidOccupiedMVBeds,9002488,2.465984958824716,226.42857142857142,2.5151777089685807,-0.8755472170106317,1
2021-03-23,London,195,covidOccupiedMVBeds,9002488,2.166067869237926,226.28571428571428,2.5135908460607146,-27.538883806038427,1
2021-09-12,London,224,covidOccupiedMVBeds,9002488,2.4882010395348484,226.28571428571428,2.5135908460607146,0.5076142131979677,1
2021-12-31,London,238,covidOccupiedMVBeds,9002488,2.6437136045057765,226.28571428571428,2.5135908460607146,11.627906976744178,1
2020-11-14,North East and Yorkshire,216,covidOccupiedMVBeds,8207113,2.6318633604776736,206.28571428571428,2.5134991352710054,14.6031746031746,2
2021-05-05,North West,178,hospitalBeds,7367456,2.4160307167087254,185.14285714285714,2.5129821900919005,-14.228987425546,2
2020-10-18,South East,228,hospitalBeds,9217265,2.473618801238762,231.57142857142858,2.512365962912302,59.23379174852654,6
2020-10-12,North West,220,newAdmissions,7367456,2.9861053802017956,184.85714285714286,2.5091041311565734,41.88596491228071,1
2021-09-14,London,235,covidOccupiedMVBeds,9002488,2.610389483440578,225.85714285714286,2.5088302573371144,-1.0638297872340374,1
2021-02-19,North East and Yorkshire,167,newAdmissions,8207113,2.0348202833322753,205.42857142857142,2.503055233046888,-18.249005116543493,2
2020-12-13,Midlands,278,covidOccupiedMVBeds,10827512,2.567533520166036,271,2.502883395557539,4.288070368334259,2
2021-09-05,London,230,covidOccupiedMVBeds,9002488,2.554849281665246,225.14285714285714,2.5008959427977815,6.056527590847916,1
2021-09-13,London,228,covidOccupiedMVBeds,9002488,2.5326332009551136,225,2.499309079889915,-1.0678391959798943,1
2020-10-20,North East and Yorkshire,274,newAdmissions,8207113,3.338567410976308,205,2.497833281934829,31.41025641025641,2
2021-12-31,East of England,142,newAdmissions,6269161,2.265055882278346,156.57142857142858,2.4974861639608323,54.3661971830986,5
2020-12-15,North West,178,newAdmissions,7367456,2.4160307167087254,184,2.4974699543505925,1.1783189316574996,6
2020-12-04,Midlands,258,covidOccupiedMVBeds,10827512,2.3828188784274724,270.2857142857143,2.4962864440668757,-11.547452080411405,3
2020-12-14,Midlands,257,covidOccupiedMVBeds,10827512,2.373583146340544,270.2857142857143,2.4962864440668757,4.8780487804877986,2
2021-02-15,East of England,143,newAdmissions,6269161,2.28100698004087,156.42857142857142,2.4952074357090437,-29.672447013487478,4
2020-12-06,North West,167,covidOccupiedMVBeds,7367456,2.2667254476986356,183.71428571428572,2.4935918954152654,-14.494680851063826,2
2021-09-21,London,210,covidOccupiedMVBeds,9002488,2.3326884745639207,224.42857142857142,2.4929616282584486,-0.6325110689437137,1
2020-11-04,Midlands,298,newAdmissions,10827512,2.7522481619046,269.85714285714283,2.492328273172478,19.55696202531644,3
2020-12-28,Midlands,278,covidOccupiedMVBeds,10827512,2.567533520166036,269.7142857142857,2.4910088828743455,7.150964812712826,2
2021-07-17,East of England,184,hospitalBeds,6269161,2.935001988304336,156.14285714285714,2.490649979205465,53.29593267882187,6
2021-12-20,London,301,newAdmissions,9002488,3.343520146874953,224.14285714285714,2.489787902442715,45.817843866170996,1
2021-04-29,North East and Yorkshire,180,hospitalBeds,8207113,2.193219467064728,204.28571428571428,2.4891300300813977,-25.90673575129534,3
2021-02-27,South East,196,covidOccupiedMVBeds,9217265,2.1264442326438484,229.42857142857142,2.489117665908178,-23.56020942408378,5
2020-11-21,London,251,covidOccupiedMVBeds,9002488,2.7881181291216386,223.85714285714286,2.4866141766269823,22.421875,4
2021-05-05,East of England,157,cases,6269161,2.5043223487161996,155.71428571428572,2.4838137944500986,-20.78488372093023,5
2021-04-26,Midlands,252,hospitalBeds,10827512,2.3274044859059035,268.57142857142856,2.480453760489285,-22.855970455478055,5
2021-01-02,North West,183,covidOccupiedMVBeds,7367456,2.483896748076948,182.71428571428572,2.480018689141621,14.298480786416444,5
2021-02-19,North West,163,newAdmissions,7367456,2.212432622604058,182.71428571428572,2.480018689141621,-18.999366687777076,3
2020-12-12,Midlands,261,covidOccupiedMVBeds,10827512,2.4105260746882573,268.2857142857143,2.4778149798930196,1.7334777898158116,2
2020-11-13,North East and Yorkshire,211,covidOccupiedMVBeds,8207113,2.5709405975036534,203.28571428571428,2.4769454774865935,17.119341563785994,2
2021-06-06,South West,190,cases,5659143,3.357398814626172,140.14285714285714,2.476397170788176,87.5717017208413,7
2020-09-28,London,267,hospitalBeds,9002488,2.965846774802699,222.85714285714286,2.4755061362719153,42.85714285714286,4
2020-11-18,Midlands,281,covidOccupiedMVBeds,10827512,2.595240716426821,267.85714285714283,2.473856808998622,16.895261845386525,3
2021-03-06,North East and Yorkshire,182,covidOccupiedMVBeds,8207113,2.217588572254336,203,2.473464176745221,-15.01196172248804,3
2020-12-15,Midlands,251,covidOccupiedMVBeds,10827512,2.3181687538189752,267.2857142857143,2.4685792478060913,3.8290788013318435,2
2020-12-08,North West,218,newAdmissions,7367456,2.9589589676545067,181.85714285714286,2.46838451233564,-4.0693293142426565,3
2020-09-13,North West,198,hospitalBeds,7367456,2.687494842181616,181.71428571428572,2.4664454828679765,42.92134831460675,1
2021-02-27,East of England,147,covidOccupiedMVBeds,6269161,2.344811371090964,154.57142857142858,2.465583968435786,-20.790629575402626,6
2021-09-04,London,229,covidOccupiedMVBeds,9002488,2.54374124131018,221.85714285714286,2.464398095916849,3.602401601067382,1
2021-12-30,London,232,covidOccupiedMVBeds,9002488,2.5770653623753788,221.85714285714286,2.464398095916849,9.366197183098592,1
2020-12-12,South East,262,newAdmissions,9217265,2.8424917803708585,227.14285714285714,2.4643194824371126,32.61050875729775,6
2020-12-27,Midlands,279,covidOccupiedMVBeds,10827512,2.5767692522529644,266.7142857142857,2.463301686613561,5.959137343927355,2
2020-10-24,North West,203,covidOccupiedMVBeds,7367456,2.7553608735498387,181.42857142857142,2.46256742393265,26.999999999999986,1
2021-06-03,North West,192,hospitalBeds,7367456,2.606055604539749,181.42857142857142,2.46256742393265,9.861591695501726,2
2021-03-11,Midlands,242,covidOccupiedMVBeds,10827512,2.2350471650366215,266.57142857142856,2.4619822963154285,-20.93220338983052,2
2021-03-29,South West,125,hospitalBeds,5659143,2.208815009622482,139.28571428571428,2.461251010722194,-24.535603715170286,7
2020-12-07,North West,212,newAdmissions,7367456,2.877519730012639,181.14285714285714,2.4586893649973227,-2.311248073959934,3
2021-01-09,North East and Yorkshire,208,covidOccupiedMVBeds,8207113,2.534386939719241,201.71428571428572,2.4577983234090444,22.782608695652186,6
2020-12-02,North West,156,newAdmissions,7367456,2.117420178688546,181,2.456750335529659,-8.717579250720457,3
2020-12-11,Midlands,279,covidOccupiedMVBeds,10827512,2.5767692522529644,266,2.456704735122898,-1.5856236786469315,2
2022-01-04,South West,149,newAdmissions,5659143,2.6329074914699984,139,2.4562022907001997,35.515320334261844,6
2021-05-01,South East,156,cases,9217265,1.6924760219002057,226.28571428571428,2.455020163635463,-10.810810810810818,6
2020-12-07,North West,179,covidOccupiedMVBeds,7367456,2.42960392298237,180.85714285714286,2.4548113060619956,-13.818924438393465,2
2021-05-06,North West,166,hospitalBeds,7367456,2.253152241424991,180.85714285714286,2.454811306061995,-13.936097892590071,2
2021-02-08,South West,128,newAdmissions,5659143,2.2618265698534215,138.85714285714286,2.4536779306892025,-26.25189681335356,7
2021-09-22,London,209,covidOccupiedMVBeds,9002488,2.321580434208854,220.85714285714286,2.453290055561783,-2.583490863264022,1
2021-05-18,London,0,cases,9002488,0,220.57142857142858,2.4501163297460513,-21.980798383021728,3
2021-02-20,North East and Yorkshire,168,newAdmissions,8207113,2.0470048359270794,201,2.4490950715556123,-16.448931116389552,2
2020-12-16,Midlands,254,covidOccupiedMVBeds,10827512,2.3458759500797597,265,2.4474690030359696,2.4861878453038737,2
2021-02-22,Midlands,246,newAdmissions,10827512,2.271990093384334,265,2.4474690030359696,-14.751838235294109,1
2020-12-02,North East and Yorkshire,186,covidOccupiedMVBeds,8207113,2.266326782633552,200.71428571428572,2.4456137708142403,-17.20683559222156,4
2020-12-28,South East,258,covidOccupiedMVBeds,9217265,2.799094959296494,225.28571428571428,2.4441709583668723,34.556313993174065,3
2021-02-14,London,196,newAdmissions,9002488,2.1771759095929926,220,2.443768878114583,-32.6334208223972,5
2021-02-16,South West,125,covidOccupiedMVBeds,5659143,2.208815009622482,138.28571428571428,2.443580490645214,-24.844720496894414,7
2021-04-27,East of England,140,hospitalBeds,6269161,2.2331536867532993,153.14285714285714,2.4427966859178945,-12.561174551386623,4
2021-05-04,East of England,158,cases,6269161,2.5202734464787233,153,2.440517957666106,-22.727272727272727,5
2021-05-20,London,306,cases,9002488,3.399060348650284,219.42857142857142,2.4374214264831187,-24.14814814814815,3
2021-01-01,North West,195,covidOccupiedMVBeds,7367456,2.6467752233606823,179.57142857142858,2.4373600408530236,12.232142857142865,5
2020-09-20,North East and Yorkshire,254,hospitalBeds,8207113,3.094876359080227,200,2.4369105189608087,83.96846254927728,2
2021-06-30,North East and Yorkshire,222,hospitalBeds,8207113,2.7049706760464978,200,2.4369105189608087,20.171673819742498,3
2020-12-05,Midlands,245,covidOccupiedMVBeds,10827512,2.262754361297406,263.7142857142857,2.4355944903527766,-13.818860877684406,3
2021-05-07,North West,177,hospitalBeds,7367456,2.402457510435081,179.28571428571428,2.433481981917697,-12.237762237762238,2
2020-09-25,South West,181,cases,5659143,3.1983641339333535,137.57142857142858,2.430958690590228,66.0344827586207,6
2020-10-17,South East,279,hospitalBeds,9217265,3.0269282699369064,224,2.430221980164398,64.87907465825447,6
2020-11-12,North East and Yorkshire,208,covidOccupiedMVBeds,8207113,2.534386939719241,199.42857142857142,2.4299479174780636,18.40542832909245,2
2021-09-03,London,222,covidOccupiedMVBeds,9002488,2.465984958824716,218.71428571428572,2.4294871119437835,1.525198938992052,1
2020-12-10,Midlands,275,covidOccupiedMVBeds,10827512,2.5398263239052516,263,2.4289975388621134,-5.005159958720322,2
2021-05-19,London,262,cases,9002488,2.9103065730273676,218.42857142857142,2.426313386128052,-22.69969666329626,3
2020-12-03,North West,172,newAdmissions,7367456,2.3345914790668583,178.71428571428572,2.4257258640470427,-7.33333333333333,3
2021-06-02,North West,196,hospitalBeds,7367456,2.660348429634327,178.71428571428572,2.4257258640470427,9.929701230228467,2
2021-05-02,South East,145,cases,9217265,1.573134763945704,223.57142857142858,2.4255723207635733,-11.079545454545444,6
2021-09-23,London,204,covidOccupiedMVBeds,9002488,2.266040232433523,218.28571428571428,2.424726523220184,-3.596214511041008,1
2020-12-17,Midlands,257,covidOccupiedMVBeds,10827512,2.373583146340544,262.42857142857144,2.4237199776695832,-0.21727322107549626,2
2021-07-15,South West,170,hospitalBeds,5659143,3.0039884130865753,137.14285714285714,2.423385610557237,39.73799126637555,5
2021-05-08,North West,172,hospitalBeds,7367456,2.3345914790668583,178.42857142857142,2.421847805111716,-10.272988505747135,2
2021-07-25,North East and Yorkshire,220,newAdmissions,8207113,2.6806015708568895,198.71428571428572,2.421244665624632,27.497708524289642,1
2021-09-02,London,226,covidOccupiedMVBeds,9002488,2.510417120244981,217.71428571428572,2.4183790715887175,1.1952191235059817,1
